lon_deg,lat_deg,z_horizon_elev_m,basement_depth_m
139.780357,-28.412341,-1789.0,1789.0
139.791071,-28.415598,-1759.2,1759.2
139.786899,-28.410548,-1781.2,1781.2
139.793295,-28.408568,-1779.4,1779.4
139.782947,-28.405539,-1813.4,1813.4
139.775715,-28.406895,-1857.2,1857.2
139.788868,-28.404964,-1795.6,1795.6
139.786948,-28.398894,-1829.5,1829.5
139.794203,-28.401269,-1790.8,1790.8
139.799555,-28.405828,-1767.7,1767.7
139.794613,-28.390166,-1819.6,1819.6
139.801803,-28.399066,-1753.6,1753.6
139.782155,-28.391705,-1906.5,1906.5
139.778857,-28.399656,-1895.7,1895.7
139.784810,-28.384062,-1929.7,1929.7
139.773392,-28.383337,-2034.4,2034.4
139.791279,-28.377941,-1882.8,1882.8
139.782548,-28.376968,-1987.0,1987.0
139.800230,-28.379578,-1858.7,1858.7
139.797573,-28.373319,-1878.9,1878.9
139.805395,-28.385742,-1802.1,1802.1
139.808368,-28.377769,-1899.7,1899.7
139.804339,-28.392643,-1766.9,1766.9
139.811109,-28.390739,-1780.7,1780.7
139.808566,-28.397267,-1756.1,1756.1
139.809279,-28.406955,-1718.1,1718.1
139.816051,-28.396689,-1750.3,1750.3
139.799032,-28.413167,-1755.6,1755.6
139.825029,-28.403004,-1758.8,1758.8
139.841066,-28.397296,-1853.3,1853.3
139.851614,-28.408736,-1837.9,1837.9
139.831104,-28.391842,-1829.0,1829.0
139.837920,-28.387813,-1852.5,1852.5
139.823375,-28.393267,-1789.5,1789.5
139.825875,-28.386021,-1813.5,1813.5
139.818515,-28.388508,-1795.2,1795.2
139.813415,-28.383217,-1833.8,1833.8
139.820856,-28.380752,-1827.3,1827.3
139.815879,-28.375450,-1889.2,1889.2
139.828025,-28.378123,-1826.8,1826.8
139.833005,-28.383308,-1839.0,1839.0
139.823066,-28.372903,-1863.6,1863.6
139.830064,-28.370191,-1863.6,1863.6
139.818167,-28.367680,-1985.7,1985.7
139.811067,-28.370120,-1975.5,1975.5
139.825112,-28.365040,-1972.1,1972.1
139.820205,-28.359944,-2100.2,2100.2
139.832002,-28.362263,-2009.9,2009.9
139.836975,-28.367368,-1907.7,1907.7
139.826927,-28.357183,-2127.8,2127.8
139.833855,-28.354359,-2208.0,2208.0
139.821877,-28.352774,-2195.3,2195.3
139.815503,-28.354461,-2163.7,2163.7
139.828309,-28.348728,-2262.8,2262.8
139.818254,-28.343559,-2245.8,2245.8
139.835877,-28.347033,-2298.0,2298.0
139.840958,-28.351588,-2294.0,2294.0
139.832863,-28.337535,-2329.9,2329.9
139.843318,-28.343023,-2337.9,2337.9
139.846287,-28.330957,-2351.9,2351.9
139.835715,-28.321916,-2317.6,2317.6
139.856036,-28.341903,-2389.9,2389.9
139.860287,-28.325475,-2289.4,2289.4
139.847830,-28.349230,-2330.8,2330.8
139.852954,-28.353151,-2319.4,2319.4
139.845893,-28.356545,-2268.0,2268.0
139.859494,-28.351234,-2365.9,2365.9
139.857708,-28.358584,-2282.1,2282.1
139.866224,-28.346986,-2407.4,2407.4
139.864596,-28.355579,-2361.9,2361.9
139.871930,-28.335322,-2331.1,2331.1
139.873689,-28.345305,-2406.9,2406.9
139.871661,-28.352611,-2420.2,2420.2
139.879960,-28.341873,-2389.1,2389.1
139.878713,-28.349749,-2448.4,2448.4
139.882130,-28.335032,-2283.0,2283.0
139.887519,-28.339146,-2345.2,2345.2
139.882281,-28.327282,-2247.9,2247.9
139.889028,-28.331566,-2226.6,2226.6
139.874940,-28.318795,-2266.6,2266.6
139.885107,-28.319278,-2275.0,2275.0
139.863119,-28.309954,-2207.2,2207.2
139.849374,-28.316008,-2206.2,2206.2
139.876435,-28.303607,-2238.7,2238.7
139.865508,-28.294924,-2148.5,2148.5
139.885510,-28.310729,-2282.2,2282.2
139.890527,-28.298436,-2220.5,2220.5
139.893968,-28.308420,-2280.0,2280.0
139.879038,-28.288853,-2166.1,2166.1
139.892667,-28.282455,-2174.3,2174.3
139.867809,-28.280025,-2097.0,2097.0
139.881277,-28.273702,-2118.8,2118.8
139.854429,-28.286139,-2075.2,2075.2
139.852064,-28.300988,-2083.2,2083.2
139.856547,-28.271393,-2069.3,2069.3
139.869883,-28.265095,-2077.1,2077.1
139.843212,-28.277383,-2069.4,2069.4
139.845310,-28.262987,-2053.5,2053.5
139.841102,-28.292076,-2035.1,2035.1
139.830243,-28.283362,-2048.5,2048.5
139.838540,-28.306867,-2106.3,2106.3
139.827636,-28.297727,-2047.4,2047.4
139.824908,-28.312578,-2231.5,2231.5
139.821978,-28.327691,-2313.1,2313.1
139.811174,-28.318098,-2173.8,2173.8
139.813902,-28.303359,-2112.7,2112.7
139.808550,-28.332617,-2166.4,2166.4
139.797979,-28.323706,-2079.2,2079.2
139.805922,-28.344268,-2141.2,2141.2
139.810433,-28.350471,-2161.5,2161.5
139.795605,-28.338485,-2100.8,2100.8
139.798630,-28.347890,-2132.4,2132.4
139.784916,-28.328471,-2067.7,2067.7
139.788079,-28.315883,-2028.1,2028.1
139.781699,-28.343203,-2135.6,2135.6
139.771364,-28.332617,-2104.5,2104.5
139.791120,-28.349148,-2125.8,2125.8
139.784381,-28.352832,-2108.1,2108.1
139.796578,-28.354898,-2096.5,2096.5
139.803682,-28.352520,-2138.7,2138.7
139.789515,-28.357305,-2056.8,2056.8
139.794580,-28.362309,-1986.8,1986.8
139.782941,-28.359532,-2081.4,2081.4
139.787202,-28.364727,-2010.0,2010.0
139.776450,-28.354708,-2125.3,2125.3
139.776992,-28.367795,-2081.8,2081.8
139.767781,-28.345813,-2140.7,2140.7
139.764691,-28.358659,-2149.1,2149.1
139.759275,-28.336919,-2106.2,2106.2
139.759783,-28.324115,-2007.4,2007.4
139.753036,-28.348413,-2129.3,2129.3
139.750976,-28.338453,-2049.9,2049.9
139.751463,-28.362596,-2159.2,2159.2
139.762211,-28.372232,-2126.8,2126.8
139.742632,-28.355225,-2134.2,2134.2
139.737531,-28.365434,-2136.7,2136.7
139.742547,-28.347721,-2077.5,2077.5
139.735845,-28.350273,-2044.5,2044.5
139.744413,-28.341271,-2009.6,2009.6
139.736514,-28.343210,-1925.2,1925.2
139.745396,-28.333632,-1941.0,1941.0
139.752557,-28.331745,-2029.9,2029.9
139.737594,-28.335810,-1828.0,1828.0
139.739255,-28.328749,-1791.3,1791.3
139.729261,-28.338109,-1752.0,1752.0
139.728900,-28.345763,-1824.8,1824.8
139.730187,-28.329467,-1713.8,1713.8
139.721222,-28.333043,-1708.0,1708.0
139.735535,-28.319164,-1720.0,1720.0
139.717597,-28.321478,-1700.7,1700.7
139.747185,-28.325303,-1895.8,1895.8
139.750220,-28.313881,-1813.7,1813.7
139.738606,-28.304692,-1713.2,1713.2
139.763088,-28.310884,-1892.2,1892.2
139.774689,-28.316990,-1986.4,1986.4
139.756792,-28.298502,-1741.6,1741.6
139.766334,-28.303580,-1818.6,1818.6
139.770732,-28.307976,-1868.9,1868.9
139.768650,-28.298104,-1810.3,1810.3
139.772419,-28.302323,-1836.7,1836.7
139.768457,-28.290152,-1793.5,1793.5
139.779205,-28.295887,-1813.9,1813.9
139.758784,-28.277003,-1799.7,1799.7
139.778648,-28.281115,-1799.7,1799.7
139.739615,-28.288637,-1730.9,1730.9
139.742750,-28.277197,-1765.3,1765.3
139.746233,-28.269894,-1769.2,1769.2
139.731281,-28.278003,-1730.4,1730.4
139.737218,-28.271558,-1733.0,1733.0
139.723945,-28.286018,-1716.5,1716.5
139.716510,-28.276478,-1726.5,1726.5
139.723917,-28.297325,-1703.2,1703.2
139.707828,-28.288776,-1701.5,1701.5
139.707832,-28.305126,-1681.3,1681.3
139.696609,-28.272305,-1739.2,1739.2
139.677814,-28.294782,-1681.3,1681.3
139.712086,-28.265883,-1761.0,1761.0
139.702970,-28.254575,-1805.2,1805.2
139.726827,-28.266742,-1745.2,1745.2
139.717460,-28.258631,-1793.2,1793.2
139.727219,-28.255942,-1796.0,1796.0
139.718192,-28.249366,-1840.4,1840.4
139.709199,-28.243019,-1868.2,1868.2
139.720172,-28.238052,-1922.3,1922.3
139.696269,-28.239268,-1864.3,1864.3
139.708739,-28.233527,-1914.0,1914.0
139.687781,-28.248323,-1827.9,1827.9
139.687014,-28.258679,-1802.3,1802.3
139.677557,-28.237289,-1853.0,1853.0
139.675785,-28.251597,-1816.5,1816.5
139.689123,-28.229658,-1883.1,1883.1
139.699637,-28.227968,-1943.6,1943.6
139.680125,-28.222595,-1892.5,1892.5
139.692684,-28.220993,-1963.5,1963.5
139.660664,-28.222104,-1862.8,1862.8
139.654886,-28.247343,-1818.9,1818.9
139.674744,-28.212738,-1937.5,1937.5
139.687017,-28.212609,-2009.6,2009.6
139.665179,-28.203417,-1927.9,1927.9
139.681345,-28.202885,-2033.1,2033.1
139.641342,-28.203800,-1927.0,1927.0
139.657805,-28.187132,-2051.6,2051.6
139.632811,-28.227574,-1824.2,1824.2
139.615452,-28.209049,-1865.5,1865.5
139.622424,-28.252435,-1779.8,1779.8
139.603725,-28.231138,-1810.1,1810.1
139.644362,-28.275277,-1715.4,1715.4
139.672539,-28.266503,-1743.3,1743.3
139.609087,-28.279278,-1691.5,1691.5
139.589918,-28.255541,-1749.2,1749.2
139.631185,-28.314405,-1630.9,1630.9
139.587766,-28.301353,-1641.1,1641.1
139.589199,-28.328418,-1672.3,1672.3
139.579211,-28.278368,-1669.8,1669.8
139.560780,-28.292254,-1678.4,1678.4
139.560047,-28.315397,-1697.8,1697.8
139.560255,-28.276967,-1659.6,1659.6
139.546011,-28.281751,-1650.6,1650.6
139.566682,-28.263713,-1735.4,1735.4
139.548299,-28.267731,-1693.8,1693.8
139.568984,-28.249151,-1739.5,1739.5
139.552543,-28.253211,-1752.4,1752.4
139.577997,-28.234314,-1770.4,1770.4
139.557704,-28.238264,-1730.1,1730.1
139.584805,-28.207913,-1830.8,1830.8
139.563737,-28.223073,-1761.7,1761.7
139.605663,-28.197411,-1873.5,1873.5
139.616823,-28.196527,-1884.2,1884.2
139.597474,-28.187729,-1885.9,1885.9
139.615070,-28.185612,-1924.0,1924.0
139.582852,-28.187760,-1859.1,1859.1
139.590700,-28.175070,-1871.9,1871.9
139.567248,-28.191491,-1829.1,1829.1
139.575065,-28.176290,-1846.7,1846.7
139.553621,-28.207746,-1747.8,1747.8
139.550174,-28.190832,-1763.1,1763.1
139.558380,-28.177717,-1833.9,1833.9
139.545817,-28.226427,-1718.5,1718.5
139.528672,-28.230189,-1683.8,1683.8
139.538324,-28.242385,-1720.1,1720.1
139.535648,-28.256985,-1717.1,1717.1
139.562197,-28.341748,-1693.3,1693.3
139.541991,-28.355011,-1682.2,1682.2
139.523614,-28.348841,-1665.7,1665.7
139.527237,-28.363323,-1648.6,1648.6
139.588514,-28.355001,-1576.9,1576.9
139.592456,-28.380991,-1569.2,1569.2
139.611816,-28.343998,-1600.9,1600.9
139.640309,-28.355416,-1624.9,1624.9
139.672639,-28.365108,-1675.9,1675.9
139.663577,-28.339774,-1631.3,1631.3
139.671114,-28.383561,-1675.4,1675.4
139.685066,-28.382418,-1707.7,1707.7
139.694722,-28.391476,-1751.4,1751.4
139.698697,-28.381788,-1762.7,1762.7
139.700454,-28.401582,-1822.7,1822.7
139.706441,-28.391462,-1849.0,1849.0
139.695424,-28.411749,-1832.0,1832.0
139.708813,-28.412956,-1896.6,1896.6
139.684537,-28.417911,-1829.8,1829.8
139.700083,-28.426000,-1889.6,1889.6
139.684940,-28.430434,-1877.9,1877.9
139.693663,-28.440691,-1867.3,1867.3
139.710427,-28.441748,-1918.5,1918.5
139.678747,-28.441243,-1886.0,1886.0
139.687296,-28.450008,-1840.5,1840.5
139.689840,-28.457392,-1830.6,1830.6
139.685433,-28.462642,-1825.2,1825.2
139.699539,-28.454052,-1862.8,1862.8
139.694322,-28.463935,-1854.7,1854.7
139.714425,-28.455944,-1917.8,1917.8
139.696249,-28.471501,-1876.9,1876.9
139.688612,-28.469707,-1872.1,1872.1
139.683444,-28.474972,-1881.4,1881.4
139.723015,-28.468073,-1937.8,1937.8
139.721063,-28.425538,-1957.3,1957.3
139.740251,-28.426257,-1992.8,1992.8
139.732721,-28.412700,-1999.5,1999.5
139.750209,-28.436682,-1992.6,1992.6
139.756624,-28.422843,-1989.7,1989.7
139.765287,-28.415880,-1920.5,1920.5
139.772952,-28.414545,-1834.6,1834.6
139.759233,-28.410084,-1983.7,1983.7
139.768027,-28.408461,-1911.9,1911.9
139.747216,-28.411891,-2033.3,2033.3
139.754144,-28.398927,-2086.6,2086.6
139.739593,-28.400386,-2115.5,2115.5
139.763695,-28.402515,-2005.2,2005.2
139.765818,-28.394184,-2049.2,2049.2
139.771081,-28.400940,-1971.1,1971.1
139.758150,-28.385358,-2115.6,2115.6
139.744684,-28.387984,-2154.0,2154.0
139.748360,-28.375324,-2153.1,2153.1
139.731567,-28.389632,-2135.4,2135.4
139.726404,-28.401007,-2021.7,2021.7
139.735724,-28.378137,-2138.4,2138.4
139.723257,-28.379349,-2052.1,2052.1
139.728351,-28.370971,-2069.5,2069.5
139.728459,-28.364794,-2056.3,2056.3
139.721433,-28.371460,-1975.6,1975.6
139.723109,-28.366571,-1961.7,1961.7
139.714737,-28.373006,-1878.1,1878.1
139.717282,-28.367356,-1849.8,1849.8
139.711078,-28.381312,-1885.2,1885.2
139.718922,-28.390751,-2000.2,2000.2
139.703657,-28.371311,-1750.6,1750.6
139.711093,-28.367167,-1768.8,1768.8
139.690620,-28.372477,-1712.2,1712.2
139.713822,-28.401493,-1909.7,1909.7
139.720735,-28.410798,-1938.4,1938.4
139.693004,-28.361725,-1696.2,1696.2
139.705767,-28.361596,-1721.7,1721.7
139.702036,-28.349819,-1699.6,1699.6
139.710805,-28.357063,-1720.7,1720.7
139.683460,-28.350249,-1677.8,1677.8
139.686831,-28.335401,-1674.5,1674.5
139.670389,-28.320242,-1637.5,1637.5
139.694664,-28.318528,-1663.2,1663.2
139.724810,-28.309663,-1709.1,1709.1
139.708101,-28.334939,-1701.6,1701.6
139.713481,-28.345463,-1709.3,1709.3
139.720532,-28.341058,-1716.6,1716.6
139.714778,-28.352614,-1720.7,1720.7
139.721663,-28.348913,-1753.6,1753.6
139.717509,-28.358784,-1763.0,1763.0
139.713671,-28.362550,-1744.9,1744.9
139.722737,-28.355687,-1881.2,1881.2
139.723480,-28.361452,-1943.5,1943.5
139.729015,-28.352821,-1978.2,1978.2
139.729450,-28.359492,-2087.6,2087.6
139.734962,-28.356672,-2109.7,2109.7
139.719085,-28.363345,-1832.9,1832.9
139.786182,-28.371452,-1957.6,1957.6
139.792762,-28.369540,-1913.0,1913.0
139.799519,-28.367090,-1955.7,1955.7
139.801607,-28.359918,-2060.1,2060.1
139.803907,-28.372187,-1942.9,1942.9
139.806392,-28.364921,-2031.6,2031.6
139.813369,-28.362463,-2092.0,2092.0
139.808556,-28.357488,-2128.9,2128.9
139.774269,-28.393973,-1978.0,1978.0
139.549969,-28.164492,-1762.2,1762.2
139.567422,-28.163269,-1792.0,1792.0
139.559472,-28.150025,-1810.4,1810.4
139.577270,-28.148754,-1813.3,1813.3
139.540961,-28.150267,-1768.5,1768.5
139.552274,-28.136773,-1862.6,1862.6
139.524733,-28.153617,-1792.1,1792.1
139.529985,-28.144173,-1809.0,1809.0
139.520763,-28.144047,-1825.7,1825.7
139.514332,-28.136120,-1868.7,1868.7
139.525893,-28.136173,-1839.8,1839.8
139.511231,-28.126637,-1947.8,1947.8
139.521252,-28.127525,-1932.0,1932.0
139.516605,-28.119199,-1951.4,1951.4
139.528069,-28.118163,-1928.2,1928.2
139.544835,-28.122211,-1909.3,1909.3
139.531516,-28.128164,-1886.6,1886.6
139.551897,-28.109680,-1972.5,1972.5
139.549408,-28.101077,-1988.1,1988.1
139.557685,-28.116737,-1936.0,1936.0
139.562754,-28.109758,-1985.0,1985.0
139.561781,-28.125095,-1899.5,1899.5
139.566965,-28.116760,-1964.3,1964.3
139.537577,-28.136370,-1848.3,1848.3
139.568903,-28.136364,-1882.6,1882.6
139.579741,-28.121472,-1948.6,1948.6
139.582625,-28.135870,-1866.7,1866.7
139.587693,-28.142934,-1886.2,1886.2
139.589320,-28.129294,-1890.0,1890.0
139.592485,-28.136271,-1866.1,1866.1
139.593678,-28.122960,-1950.5,1950.5
139.597779,-28.129786,-1997.8,1997.8
139.591726,-28.116559,-2004.3,2004.3
139.599963,-28.116933,-2003.6,2003.6
139.588021,-28.110842,-2007.4,2007.4
139.596902,-28.110409,-2031.7,2031.7
139.580538,-28.109802,-1981.0,1981.0
139.585115,-28.103084,-2068.6,2068.6
139.572598,-28.110579,-1997.8,1997.8
139.576866,-28.102881,-2035.5,2035.5
139.568262,-28.102602,-2004.2,2004.2
139.558748,-28.101981,-1989.9,1989.9
139.573147,-28.095846,-2074.1,2074.1
139.565024,-28.094394,-2067.6,2067.6
139.581043,-28.095193,-2144.9,2144.9
139.574224,-28.084050,-2167.3,2167.3
139.590106,-28.096093,-2212.8,2212.8
139.593617,-28.103486,-2083.0,2083.0
139.586323,-28.089028,-2197.0,2197.0
139.595214,-28.089048,-2229.5,2229.5
139.590742,-28.080619,-2229.1,2229.1
139.560563,-28.087546,-2128.0,2128.0
139.551199,-28.086626,-2100.0,2100.0
139.554819,-28.094185,-2041.0,2041.0
139.600631,-28.082347,-2267.4,2267.4
139.610091,-28.081598,-2332.2,2332.2
139.604245,-28.089469,-2237.8,2237.8
139.618369,-28.083839,-2385.4,2385.4
139.612897,-28.090087,-2301.5,2301.5
139.626124,-28.083716,-2401.1,2401.1
139.621133,-28.090843,-2377.9,2377.9
139.631804,-28.078032,-2410.8,2410.8
139.634624,-28.085028,-2414.4,2414.4
139.636767,-28.070006,-2427.4,2427.4
139.640041,-28.078475,-2425.3,2425.3
139.648594,-28.079280,-2466.7,2466.7
139.643003,-28.085846,-2442.4,2442.4
139.651403,-28.086680,-2527.1,2527.1
139.659778,-28.087629,-2574.4,2574.4
139.654246,-28.093914,-2538.2,2538.2
139.645936,-28.093067,-2493.8,2493.8
139.662546,-28.094911,-2486.9,2486.9
139.657100,-28.100977,-2460.3,2460.3
139.668109,-28.088745,-2546.2,2546.2
139.670829,-28.096078,-2434.3,2434.3
139.676371,-28.090009,-2542.5,2542.5
139.679098,-28.097405,-2477.2,2477.2
139.673663,-28.103318,-2409.9,2409.9
139.684589,-28.091303,-2601.6,2601.6
139.687255,-28.098618,-2515.5,2515.5
139.690195,-28.085213,-2642.5,2642.5
139.692845,-28.092587,-2619.8,2619.8
139.698637,-28.086568,-2719.1,2719.1
139.695379,-28.099879,-2515.4,2515.4
139.689790,-28.105384,-2507.9,2507.9
139.701209,-28.093850,-2565.7,2565.7
139.703752,-28.101028,-2529.1,2529.1
139.707167,-28.087843,-2770.3,2770.3
139.709678,-28.095053,-2565.9,2565.9
139.704539,-28.080554,-2766.5,2766.5
139.713239,-28.081817,-2836.7,2836.7
139.715743,-28.089089,-2784.8,2784.8
139.721929,-28.083135,-2859.4,2859.4
139.724311,-28.090322,-2780.0,2780.0
139.718169,-28.096214,-2605.5,2605.5
139.732880,-28.091529,-2790.5,2790.5
139.726612,-28.097356,-2607.2,2607.2
139.735009,-28.098568,-2656.5,2656.5
139.720633,-28.103168,-2561.6,2561.6
139.712231,-28.102112,-2542.0,2542.0
139.728839,-28.104181,-2571.0,2571.0
139.723379,-28.109367,-2565.9,2565.9
139.737068,-28.105414,-2592.1,2592.1
139.743475,-28.099922,-2714.3,2714.3
139.730604,-28.111073,-2583.7,2583.7
139.739132,-28.111937,-2710.4,2710.4
139.722190,-28.118701,-2556.8,2556.8
139.733338,-28.116714,-2611.5,2611.5
139.714889,-28.109585,-2565.3,2565.3
139.704727,-28.116524,-2536.4,2536.4
139.706609,-28.107414,-2546.5,2546.5
139.710158,-28.129594,-2515.1,2515.1
139.695467,-28.126791,-2468.0,2468.0
139.727170,-28.132937,-2541.1,2541.1
139.714442,-28.143101,-2474.9,2474.9
139.733982,-28.123477,-2582.5,2582.5
139.737505,-28.129446,-2577.9,2577.9
139.740993,-28.118312,-2725.3,2725.3
139.742953,-28.124651,-2658.1,2658.1
139.749289,-28.119746,-2823.3,2823.3
139.744972,-28.130820,-2613.0,2613.0
139.751111,-28.126089,-2752.9,2752.9
139.738553,-28.135293,-2567.9,2567.9
139.746845,-28.137021,-2549.5,2549.5
139.733826,-28.139912,-2545.9,2545.9
139.741065,-28.141562,-2503.5,2503.5
139.727053,-28.143703,-2525.7,2525.7
139.735309,-28.146010,-2512.3,2512.3
139.722018,-28.149472,-2481.2,2481.2
139.729549,-28.150689,-2463.5,2463.5
139.715085,-28.154235,-2401.8,2401.8
139.723886,-28.155584,-2436.5,2436.5
139.702369,-28.152276,-2347.7,2347.7
139.708786,-28.164486,-2296.7,2296.7
139.697338,-28.139271,-2429.4,2429.4
139.686303,-28.150138,-2300.2,2300.2
139.688615,-28.132976,-2419.8,2419.8
139.685690,-28.126540,-2431.4,2431.4
139.684308,-28.139719,-2332.5,2332.5
139.680497,-28.132412,-2328.5,2328.5
139.677980,-28.144822,-2250.6,2250.6
139.675280,-28.138533,-2209.0,2209.0
139.673853,-28.151224,-2214.4,2214.4
139.670164,-28.144453,-2126.6,2126.6
139.676035,-28.161214,-2235.8,2235.8
139.692114,-28.162331,-2266.0,2266.0
139.667478,-28.156439,-2197.3,2197.3
139.665018,-28.150311,-2115.9,2115.9
139.662613,-28.163347,-2210.8,2210.8
139.659707,-28.156195,-2174.9,2174.9
139.667257,-28.172833,-2168.0,2168.0
139.650601,-28.171814,-2155.6,2155.6
139.682195,-28.172317,-2169.7,2169.7
139.674013,-28.181338,-2092.0,2092.0
139.696610,-28.173595,-2218.1,2218.1
139.686692,-28.182705,-2119.2,2119.2
139.708968,-28.175760,-2252.7,2252.7
139.700381,-28.184085,-2184.3,2184.3
139.715586,-28.171086,-2272.6,2272.6
139.717278,-28.176607,-2262.0,2262.0
139.720013,-28.166283,-2319.4,2319.4
139.722557,-28.172396,-2289.4,2289.4
139.718803,-28.160447,-2370.7,2370.7
139.726015,-28.161676,-2386.6,2386.6
139.731608,-28.156989,-2362.6,2362.6
139.733528,-28.163120,-2326.9,2326.9
139.727929,-28.167717,-2337.9,2337.9
139.739153,-28.158566,-2238.8,2238.8
139.740880,-28.164701,-2223.9,2223.9
139.737274,-28.152350,-2339.2,2339.2
139.744846,-28.154062,-2163.1,2163.1
139.743007,-28.147809,-2321.2,2321.2
139.750615,-28.149587,-2127.4,2127.4
139.752287,-28.155857,-2097.2,2097.2
139.748806,-28.143299,-2408.0,2408.0
139.756477,-28.145097,-2183.9,2183.9
139.754723,-28.138743,-2514.7,2514.7
139.752920,-28.132409,-2645.4,2645.4
139.762429,-28.140559,-2374.2,2374.2
139.764021,-28.146999,-2153.4,2153.4
139.760751,-28.134121,-2653.0,2653.0
139.768433,-28.135965,-2541.9,2541.9
139.759067,-28.127698,-2839.3,2839.3
139.766795,-28.129438,-2833.0,2833.0
139.765249,-28.122960,-2929.3,2929.3
139.774406,-28.131309,-2710.1,2710.1
139.776001,-28.137960,-2314.4,2314.4
139.772673,-28.124688,-2935.6,2935.6
139.780266,-28.126558,-2852.5,2852.5
139.770971,-28.118556,-2968.2,2968.2
139.764346,-28.116252,-2942.8,2942.8
139.778099,-28.119445,-2963.9,2963.9
139.774331,-28.109531,-2968.6,2968.6
139.786109,-28.121918,-2829.5,2829.5
139.787988,-28.128754,-2593.3,2593.3
139.783936,-28.115560,-2993.1,2993.1
139.791960,-28.117193,-2968.0,2968.0
139.788925,-28.109794,-2996.8,2996.8
139.761810,-28.103354,-2909.0,2909.0
139.762102,-28.110459,-2926.6,2926.6
139.754147,-28.108362,-2844.6,2844.6
139.755806,-28.114884,-2876.0,2876.0
139.757485,-28.121256,-2886.4,2886.4
139.747467,-28.113325,-2836.9,2836.9
139.745554,-28.106741,-2696.8,2696.8
139.752153,-28.101499,-2795.5,2795.5
139.798174,-28.112395,-2983.7,2983.7
139.804594,-28.107585,-3041.7,3041.7
139.800169,-28.119462,-2912.4,2912.4
139.806473,-28.114781,-3012.5,3012.5
139.794020,-28.124126,-2694.2,2694.2
139.801830,-28.126477,-2603.3,2603.3
139.795636,-28.131062,-2376.4,2376.4
139.789518,-28.135617,-2279.0,2279.0
139.803143,-28.133493,-2216.5,2216.5
139.796900,-28.138026,-2197.9,2197.9
139.809462,-28.128944,-2498.5,2498.5
139.808114,-28.121878,-2914.9,2914.9
139.810499,-28.136026,-2210.7,2210.7
139.804119,-28.140549,-2174.6,2174.6
139.816928,-28.131501,-2282.9,2282.9
139.817740,-28.138649,-2211.5,2211.5
139.815838,-28.124390,-2875.2,2875.2
139.823389,-28.126983,-2746.1,2746.1
139.814476,-28.117277,-3077.6,3077.6
139.822263,-28.119837,-3059.5,3059.5
139.820888,-28.112679,-3112.0,3112.0
139.829889,-28.122464,-2953.1,2953.1
139.830808,-28.129661,-2590.2,2590.2
139.828736,-28.115269,-3098.3,3098.3
139.836444,-28.117923,-3020.4,3020.4
139.827338,-28.108061,-3126.2,3126.2
139.819269,-28.105492,-3144.8,3144.8
139.835265,-28.110657,-3083.4,3083.4
139.833834,-28.103371,-3126.1,3126.1
139.843074,-28.113331,-2930.6,2930.6
139.844041,-28.120681,-2781.3,2781.3
139.841865,-28.105962,-3074.1,3074.1
139.849799,-28.108654,-2867.0,2867.0
139.840386,-28.098562,-3138.9,3138.9
139.848545,-28.101143,-3068.5,3068.5
139.846988,-28.093592,-3144.6,3144.6
139.856636,-28.103855,-2759.2,2759.2
139.857649,-28.111510,-2608.3,2608.3
