lon_deg,lat_deg,elev_m,obs_gravity_um,spherical_bouguer_mgal,infinite_slab_bouguer_mgal
139.745416,-28.062177,21.14,9791491.85,-193.14,-222.00
139.737246,-28.062338,24.85,9791486.35,-191.54,-220.33
139.729746,-28.062838,21.83,9791496.45,-187.74,-216.54
139.721416,-28.064508,25.49,9791492.25,-186.08,-214.79
139.711917,-28.065008,25.40,9791496.25,-182.66,-211.34
139.704577,-28.065838,22.61,9791505.76,-179.25,-207.95
139.697917,-28.065838,17.13,9791520.97,-174.76,-203.52
139.689417,-28.067008,19.65,9791518.57,-173.15,-201.84
139.680747,-28.067838,40.09,9791472.34,-180.14,-208.47
139.672077,-28.067678,20.00,9791521.87,-169.72,-198.36
139.665077,-28.068008,18.16,9791528.77,-166.68,-195.32
139.657417,-28.068838,19.21,9791528.67,-165.38,-193.98
139.650077,-28.069338,38.26,9791487.45,-169.83,-198.09
140.092072,-28.031004,32.22,9791449.73,-188.87,-218.97
140.091912,-28.038174,31.28,9791452.93,-192.91,-222.99
140.091912,-28.045674,29.86,9791459.33,-194.94,-225.00
140.092572,-28.053174,29.85,9791459.03,-200.92,-230.94
140.093572,-28.061174,31.49,9791453.83,-208.96,-238.91
140.094912,-28.068674,30.23,9791456.43,-214.48,-244.41
140.097912,-28.074674,29.91,9791455.83,-220.23,-250.14
140.100412,-28.082004,29.98,9791455.03,-226.42,-256.30
140.102412,-28.088334,29.75,9791451.93,-234.74,-264.60
140.105412,-28.096334,29.39,9791451.03,-242.38,-272.21
140.108412,-28.103174,27.32,9791451.63,-250.97,-280.81
140.109912,-28.107834,29.89,9791449.63,-251.47,-281.25
140.111573,-28.112174,29.54,9791449.53,-255.53,-285.30
140.114073,-28.119334,30.96,9791446.73,-260.96,-290.68
140.116743,-28.126004,32.98,9791442.23,-266.55,-296.22
140.119073,-28.132834,31.63,9791446.63,-269.93,-299.60
140.121573,-28.139174,35.10,9791439.82,-274.75,-304.33
140.123913,-28.146504,40.06,9791430.62,-279.80,-309.28
140.126913,-28.154334,30.42,9791457.33,-277.81,-307.42
140.129913,-28.161004,28.38,9791465.34,-278.81,-308.44
140.133243,-28.167834,30.45,9791464.54,-280.72,-310.30
140.135413,-28.176174,41.20,9791444.03,-286.55,-315.93
140.137743,-28.182674,38.70,9791453.53,-286.83,-316.23
140.140413,-28.189834,38.79,9791458.33,-287.25,-316.63
140.142743,-28.197174,37.51,9791468.24,-285.38,-314.76
140.145413,-28.203834,28.60,9791494.05,-281.98,-311.49
140.149073,-28.213174,28.26,9791507.16,-276.58,-306.08
140.141413,-28.211504,28.02,9791501.26,-281.72,-311.20
140.132573,-28.209174,39.92,9791466.94,-291.09,-320.35
140.124743,-28.206504,31.67,9791479.04,-293.10,-322.46
140.116744,-28.205004,27.96,9791482.25,-296.04,-325.43
140.108914,-28.202175,27.67,9791478.24,-298.50,-327.88
140.100574,-28.199505,27.27,9791474.54,-301.00,-330.36
140.092574,-28.197675,27.28,9791471.94,-302.23,-331.57
140.084744,-28.195005,34.92,9791450.43,-306.84,-336.04
140.077074,-28.193005,27.53,9791465.64,-304.57,-333.87
140.068914,-28.190505,31.02,9791458.43,-303.11,-332.32
140.060244,-28.187335,27.67,9791466.74,-298.97,-328.23
140.053074,-28.185675,27.39,9791469.54,-295.48,-324.73
140.046414,-28.183505,38.18,9791447.93,-294.42,-323.48
140.038914,-28.181675,48.03,9791429.92,-291.84,-320.73
140.031244,-28.179505,45.66,9791441.52,-283.24,-312.16
140.024914,-28.177675,33.32,9791476.64,-270.84,-299.94
140.016414,-28.175675,29.42,9791495.65,-257.96,-287.10
140.008414,-28.173175,26.89,9791511.46,-245.22,-274.39
139.853578,-28.351177,40.67,9791628.42,-236.74,-264.38
139.845578,-28.350177,32.51,9791648.13,-232.23,-259.97
139.837748,-28.349007,25.53,9791666.44,-226.68,-254.51
140.204570,-27.977833,34.54,9791321.56,-272.12,-302.77
140.208570,-27.984173,34.42,9791323.16,-275.51,-306.14
140.213070,-27.990333,34.77,9791324.76,-277.86,-308.46
140.217410,-27.996673,34.26,9791327.56,-280.81,-311.41
140.222070,-28.003503,34.54,9791328.87,-284.10,-314.67
140.226740,-28.009003,34.63,9791331.07,-285.85,-316.41
140.229910,-28.013173,34.62,9791333.27,-286.80,-317.35
140.232410,-28.018333,34.69,9791335.57,-288.25,-318.78
140.238910,-28.015173,34.66,9791331.67,-289.80,-320.37
140.246910,-28.018003,35.10,9791330.27,-292.44,-323.03
140.246240,-28.025173,44.52,9791314.06,-295.68,-326.07
140.245240,-28.032503,32.24,9791347.48,-291.76,-322.30
140.245910,-28.039003,39.57,9791333.87,-295.95,-326.36
140.250740,-28.045833,40.21,9791335.67,-298.03,-328.42
140.254910,-28.052333,33.52,9791356.28,-295.37,-325.84
140.259570,-28.059003,53.36,9791313.06,-304.87,-335.02
140.263410,-28.065673,40.71,9791346.47,-301.16,-331.50
140.269240,-28.072333,51.15,9791326.36,-305.89,-336.06
140.272070,-28.077833,45.98,9791340.67,-305.81,-336.05
140.277240,-28.083333,41.38,9791354.28,-305.30,-335.62
140.282070,-28.089833,34.46,9791376.19,-301.78,-332.19
140.286410,-28.096333,32.97,9791382.99,-302.76,-333.20
140.291240,-28.102833,32.95,9791386.10,-304.57,-335.01
140.295070,-28.109333,32.86,9791389.20,-306.53,-336.97
140.298910,-28.115003,33.05,9791392.40,-307.21,-337.65
140.303740,-28.121673,33.56,9791394.70,-308.92,-339.35
140.308070,-28.127503,33.08,9791400.50,-308.43,-338.87
140.312240,-28.134003,33.05,9791405.41,-308.47,-338.90
140.316910,-28.140173,36.49,9791403.40,-308.39,-338.77
140.321241,-28.147002,40.27,9791401.40,-308.14,-338.46
140.325071,-28.150672,52.60,9791376.49,-311.74,-341.87
140.328241,-28.156332,46.44,9791395.60,-308.91,-339.13
140.332411,-28.162832,49.60,9791395.50,-307.72,-337.90
140.336241,-28.166832,50.13,9791400.70,-304.48,-334.66
140.340741,-28.173832,34.04,9791445.43,-296.42,-326.85
140.345411,-28.180172,41.03,9791438.52,-294.44,-324.77
140.349241,-28.186002,36.67,9791457.73,-288.12,-318.52
140.348571,-28.194002,35.15,9791472.44,-282.41,-312.82
140.348071,-28.201002,35.77,9791487.45,-271.48,-301.85
140.344911,-28.205672,46.84,9791463.24,-277.63,-307.80
140.336741,-28.209672,37.25,9791491.15,-271.49,-301.76
140.328911,-28.209673,31.49,9791508.06,-265.87,-296.19
140.321911,-28.211673,29.25,9791518.37,-261.48,-291.79
140.314741,-28.217833,48.56,9791484.45,-262.40,-292.35
140.313241,-28.210333,35.04,9791506.06,-261.52,-291.70
140.314071,-28.203503,33.15,9791498.15,-267.95,-298.19
140.317241,-28.197333,32.73,9791486.05,-276.20,-306.48
140.317411,-28.189833,33.52,9791471.54,-283.51,-313.79
140.313911,-28.182503,34.17,9791458.43,-289.84,-320.11
140.310911,-28.177503,32.83,9791455.93,-291.20,-321.49
140.302911,-28.178833,32.59,9791460.23,-288.40,-318.66
140.299411,-28.185833,32.47,9791471.44,-282.73,-312.95
140.293741,-28.190003,32.50,9791479.04,-278.24,-308.42
140.288071,-28.196003,32.89,9791489.75,-271.33,-301.46
140.281572,-28.200503,33.35,9791498.36,-265.26,-295.34
140.275242,-28.196503,33.18,9791492.15,-268.80,-298.87
140.269072,-28.193003,32.10,9791491.45,-269.00,-299.06
140.265242,-28.199673,35.71,9791493.05,-265.40,-295.37
140.259572,-28.205503,31.34,9791515.26,-256.15,-286.14
140.250072,-28.205833,39.03,9791500.36,-256.34,-286.17
140.243412,-28.208503,33.79,9791517.77,-251.21,-281.08
140.237412,-28.211003,38.59,9791511.36,-250.16,-279.92
140.230242,-28.215173,32.24,9791534.97,-242.12,-271.93
140.223412,-28.219674,27.56,9791552.28,-237.38,-267.22
140.215413,-28.223174,27.22,9791557.49,-235.52,-265.32
140.208913,-28.226504,27.19,9791562.59,-233.03,-262.78
140.201413,-28.228674,32.89,9791549.88,-236.29,-265.91
140.192573,-28.226674,28.81,9791550.98,-241.68,-271.33
140.185413,-28.224504,31.00,9791538.58,-248.21,-277.79
140.177913,-28.222174,32.59,9791527.07,-254.89,-284.42
140.169913,-28.220174,30.09,9791525.47,-259.89,-289.43
140.161743,-28.217504,28.98,9791518.27,-267.28,-296.81
140.154913,-28.215174,28.84,9791511.06,-273.03,-302.54
140.233742,-28.203833,38.03,9791503.66,-253.56,-283.33
140.230572,-28.199333,36.31,9791499.36,-257.83,-287.63
140.228912,-28.191833,27.33,9791509.66,-259.40,-289.35
140.225912,-28.184333,27.56,9791499.06,-263.91,-293.87
140.223912,-28.177503,30.88,9791481.45,-269.89,-299.81
140.221912,-28.171503,42.37,9791444.63,-279.77,-309.51
140.221412,-28.164673,39.26,9791443.03,-282.28,-312.10
140.220072,-28.157003,36.95,9791439.02,-285.01,-314.89
140.219412,-28.150173,41.60,9791420.61,-289.19,-319.02
140.216412,-28.144503,45.24,9791404.71,-293.73,-323.50
140.213572,-28.136173,46.53,9791394.60,-295.05,-324.81
140.208912,-28.130673,36.79,9791411.21,-293.32,-323.24
140.205072,-28.123173,32.22,9791415.11,-292.69,-322.70
140.201572,-28.117833,33.11,9791407.51,-294.54,-324.54
140.196912,-28.110834,32.60,9791402.20,-295.58,-325.60
140.193241,-28.103504,32.12,9791398.00,-295.20,-325.24
140.188571,-28.097504,41.31,9791372.99,-297.77,-327.67
140.184911,-28.091834,46.84,9791354.48,-301.22,-331.05
140.180741,-28.084674,50.95,9791345.37,-296.92,-326.70
140.179411,-28.076674,44.03,9791358.68,-291.09,-321.00
140.178911,-28.068334,29.72,9791389.20,-282.21,-312.39
140.177571,-28.062004,28.84,9791387.50,-280.86,-311.08
140.175741,-28.054334,27.67,9791388.20,-276.66,-306.93
140.174071,-28.046504,27.33,9791386.80,-272.82,-303.13
140.000744,-28.170675,26.72,9791521.17,-233.98,-263.14
139.994575,-28.169175,30.04,9791519.87,-227.68,-256.79
139.987415,-28.167336,38.23,9791508.56,-221.63,-250.59
139.979245,-28.165336,30.18,9791532.37,-212.04,-241.12
139.971245,-28.162676,36.93,9791522.37,-206.89,-235.84
139.962245,-28.160506,26.48,9791552.48,-195.55,-224.66
139.953575,-28.158336,27.99,9791553.28,-190.19,-219.26
139.945745,-28.156336,35.93,9791539.08,-187.41,-216.34
139.937745,-28.154006,27.39,9791561.99,-179.43,-208.48
139.929745,-28.151836,31.40,9791554.28,-177.69,-206.66
139.921415,-28.149506,42.65,9791528.87,-179.42,-208.19
139.913415,-28.147176,25.50,9791566.99,-173.03,-202.07
139.905915,-28.145506,22.93,9791571.79,-172.01,-201.07
139.897415,-28.142676,27.62,9791558.19,-174.36,-203.32
140.151573,-28.219504,28.00,9791517.97,-271.05,-300.54
140.153913,-28.227174,28.44,9791526.07,-267.88,-297.35
140.156743,-28.234334,27.30,9791536.38,-265.20,-294.67
140.159073,-28.241504,27.96,9791546.38,-259.31,-288.76
140.161744,-28.248504,28.09,9791554.68,-256.03,-285.47
140.164574,-28.255674,27.83,9791561.99,-254.64,-284.08
140.167074,-28.262174,27.76,9791568.19,-253.48,-282.91
140.169574,-28.270004,27.92,9791575.00,-252.28,-281.69
140.170914,-28.277004,27.67,9791583.90,-249.16,-278.55
140.175574,-28.283504,29.31,9791587.00,-247.77,-277.12
140.181074,-28.289004,31.72,9791589.90,-244.31,-273.62
140.187744,-28.294004,35.94,9791587.90,-241.83,-271.09
140.193244,-28.299004,40.33,9791584.50,-240.43,-269.62
140.199744,-28.304334,36.12,9791600.81,-236.34,-265.61
140.206244,-28.309004,38.58,9791600.01,-235.85,-265.09
140.212744,-28.315004,30.62,9791624.12,-231.78,-261.17
140.217914,-28.319334,26.17,9791639.13,-228.71,-258.18
140.223914,-28.324334,27.79,9791620.62,-247.80,-277.27
140.229914,-28.328674,27.42,9791646.63,-225.76,-255.26
140.233244,-28.335334,28.05,9791650.54,-225.65,-255.14
140.232574,-28.341504,32.36,9791646.63,-225.80,-255.22
140.230574,-28.350004,33.08,9791652.74,-224.72,-254.11
140.229744,-28.356334,31.17,9791665.14,-220.82,-250.24
140.227914,-28.363504,30.91,9791672.85,-219.05,-248.46
140.226744,-28.371174,29.80,9791682.95,-216.92,-246.33
140.224914,-28.378504,32.98,9791683.85,-215.37,-244.71
140.223574,-28.385674,31.92,9791692.56,-214.18,-243.50
140.221915,-28.393504,34.05,9791695.86,-212.67,-241.92
140.220245,-28.400504,36.06,9791698.06,-211.86,-241.06
140.218745,-28.407334,35.12,9791706.67,-210.27,-239.46
140.218745,-28.414174,31.83,9791721.87,-206.67,-235.90
140.219415,-28.422334,33.23,9791726.18,-205.82,-235.01
140.219915,-28.429674,35.53,9791728.28,-204.79,-233.93
140.219915,-28.436834,29.95,9791747.89,-201.50,-230.71
140.218245,-28.444504,24.63,9791766.30,-199.30,-228.57
140.217245,-28.451834,24.25,9791773.10,-198.81,-228.06
140.215415,-28.458504,26.84,9791773.10,-198.83,-228.01
140.213745,-28.466504,26.84,9791788.71,-189.30,-218.45
140.213076,-28.473504,22.83,9791788.71,-202.44,-231.64
140.211076,-28.481334,22.07,9791804.52,-194.08,-223.25
140.209576,-28.488174,22.71,9791811.22,-191.34,-220.47
140.208246,-28.496004,24.19,9791815.72,-189.90,-218.98
140.053914,-28.193175,27.04,9791470.84,-300.54,-329.76
140.053914,-28.200675,26.74,9791472.04,-305.60,-334.78
140.054414,-28.208335,26.95,9791474.54,-308.48,-337.63
140.053744,-28.215835,25.96,9791481.65,-308.99,-338.12
140.054574,-28.223505,26.07,9791484.25,-311.98,-341.07
140.054575,-28.231175,25.99,9791490.75,-311.43,-340.50
140.055915,-28.238675,25.91,9791497.95,-310.06,-339.09
140.056745,-28.246175,25.65,9791504.86,-309.33,-338.35
140.057075,-28.253175,25.72,9791513.66,-305.68,-334.68
140.057415,-28.260675,26.63,9791520.07,-303.18,-332.13
140.057915,-28.267505,25.20,9791530.27,-300.93,-329.88
140.058745,-28.275505,25.21,9791539.18,-298.08,-326.98
140.060075,-28.282175,25.32,9791546.28,-295.82,-324.69
140.060075,-28.290005,25.24,9791553.58,-294.62,-323.44
140.060745,-28.297505,25.17,9791561.19,-292.84,-321.63
140.062075,-28.305005,27.22,9791564.69,-291.02,-319.75
140.061245,-28.312005,26.05,9791575.10,-288.21,-316.92
140.061915,-28.318835,26.85,9791578.30,-288.62,-317.30
140.061746,-28.327005,25.93,9791585.60,-289.31,-317.96
140.062076,-28.334335,25.18,9791591.70,-290.21,-318.87
140.062576,-28.342005,26.13,9791596.21,-289.65,-318.28
140.061246,-28.349335,25.41,9791603.21,-289.59,-318.22
140.061076,-28.357005,26.61,9791607.01,-289.24,-317.85
140.060916,-28.364175,31.17,9791600.21,-292.56,-321.09
140.060576,-28.370005,30.93,9791608.21,-289.44,-317.96
140.061076,-28.378005,26.02,9791626.72,-286.57,-315.16
140.063076,-28.384835,24.13,9791639.43,-282.73,-311.33
140.065246,-28.391835,24.47,9791647.23,-279.57,-308.14
140.067076,-28.398505,24.13,9791654.74,-277.78,-306.34
140.067576,-28.406175,28.08,9791654.04,-276.58,-305.07
140.067747,-28.412505,26.61,9791664.04,-274.25,-302.74
140.066747,-28.420005,24.43,9791678.65,-269.59,-298.09
140.066577,-28.427176,25.32,9791685.45,-266.49,-294.95
140.066077,-28.434676,31.20,9791681.75,-264.41,-292.76
140.065747,-28.441336,41.70,9791665.44,-265.28,-293.44
140.064917,-28.448676,33.91,9791693.36,-258.15,-286.41
140.065747,-28.455006,27.19,9791716.77,-252.65,-281.00
140.066247,-28.460336,27.53,9791722.77,-250.03,-278.36
140.066417,-28.468506,24.25,9791739.28,-246.13,-274.49
140.171411,-28.040004,27.47,9791383.69,-270.76,-301.09
140.168741,-28.033174,27.92,9791380.89,-267.53,-297.89
140.166741,-28.025834,28.24,9791378.69,-263.58,-293.96
140.164241,-28.018834,29.13,9791373.29,-261.97,-292.37
140.162241,-28.011504,30.24,9791368.59,-258.98,-289.40
140.159741,-28.005174,30.38,9791364.88,-257.65,-288.09
140.157241,-27.998174,30.81,9791362.58,-253.84,-284.30
140.060410,-27.840174,40.53,9791337.17,-141.74,-172.55
140.053910,-27.839504,47.98,9791315.56,-148.34,-179.01
140.045410,-27.840004,27.68,9791359.68,-144.24,-175.20
140.037240,-27.838834,40.67,9791327.76,-149.96,-180.68
140.027240,-27.839674,42.39,9791320.46,-154.58,-185.23
140.019240,-27.839834,27.07,9791355.58,-149.52,-180.38
140.010071,-27.839175,27.33,9791353.68,-150.45,-181.27
140.010240,-27.831505,31.72,9791340.27,-149.52,-180.32
140.009910,-27.823835,27.59,9791346.07,-146.02,-176.93
140.010240,-27.816834,27.50,9791342.67,-144.32,-175.29
140.009740,-27.808834,28.38,9791336.87,-142.39,-173.40
140.002240,-27.808675,27.85,9791338.27,-141.94,-172.92
139.994570,-27.807835,19.98,9791334.57,-160.40,-191.49
139.985740,-27.807835,28.40,9791334.97,-143.60,-174.52
139.979241,-27.807505,39.93,9791308.65,-147.19,-177.90
139.971911,-27.811835,32.10,9791329.07,-145.35,-176.12
139.964571,-27.806175,36.64,9791313.16,-148.17,-178.88
139.956911,-27.804335,24.18,9791340.27,-144.02,-174.91
139.949571,-27.803175,23.79,9791338.87,-145.34,-176.22
139.941911,-27.803005,24.05,9791337.77,-145.84,-176.68
139.933741,-27.802835,24.53,9791335.27,-147.31,-178.11
140.123913,-28.124174,37.98,9791426.32,-271.29,-300.91
140.131072,-28.120674,42.33,9791411.91,-274.54,-304.13
140.138912,-28.118834,39.86,9791412.81,-277.05,-306.71
140.147242,-28.115334,36.29,9791415.81,-278.34,-308.11
140.153072,-28.114174,29.83,9791425.52,-280.35,-310.24
140.161242,-28.112004,30.06,9791421.21,-282.54,-312.46
140.169572,-28.110674,30.88,9791415.01,-286.11,-316.05
140.177912,-28.109504,31.84,9791409.31,-289.02,-318.99
140.185242,-28.108004,32.02,9791405.01,-291.82,-321.81
140.200241,-28.101673,32.39,9791393.30,-297.97,-328.04
140.202241,-28.096003,32.33,9791388.50,-298.60,-328.71
140.202741,-28.087333,32.05,9791383.69,-297.41,-327.56
140.209571,-28.082503,32.10,9791378.19,-299.15,-329.34
140.218071,-28.080173,32.13,9791376.19,-299.30,-329.53
140.223571,-28.085673,32.09,9791379.19,-300.51,-330.74
140.227241,-28.092003,32.66,9791381.89,-301.45,-331.66
140.233241,-28.097173,32.68,9791384.39,-302.79,-333.00
140.241241,-28.096673,34.42,9791379.89,-303.48,-333.70
140.249411,-28.095173,32.41,9791383.99,-302.14,-332.43
140.257741,-28.094173,32.59,9791381.79,-303.20,-333.53
140.265741,-28.091833,32.69,9791380.99,-302.01,-332.37
140.273910,-28.089333,32.82,9791377.99,-302.84,-333.25
140.115239,-27.840504,32.24,9791358.08,-137.06,-168.20
140.123739,-27.840834,32.13,9791354.78,-140.81,-171.97
140.130239,-27.841003,32.13,9791351.88,-143.82,-174.99
140.138239,-27.841003,41.03,9791327.86,-150.44,-181.49
140.147739,-27.840833,32.10,9791343.67,-151.91,-183.13
140.156739,-27.841503,34.11,9791332.67,-159.48,-190.68
140.164739,-27.841833,34.34,9791324.46,-167.46,-198.68
140.173569,-27.841673,34.30,9791314.56,-177.29,-208.54
140.180569,-27.842503,33.99,9791307.35,-185.70,-216.98
140.189569,-27.842333,34.07,9791298.15,-194.59,-225.90
140.196068,-27.842333,38.17,9791282.44,-202.28,-233.54
140.203738,-27.842503,38.62,9791273.64,-210.31,-241.58
140.213238,-27.842173,40.18,9791263.83,-216.78,-248.07
140.220068,-27.843173,39.74,9791259.73,-222.47,-253.79
140.223568,-27.836673,34.86,9791269.43,-217.39,-248.84
140.224068,-27.830003,34.37,9791270.73,-212.03,-243.53
140.223738,-27.822833,34.62,9791272.14,-204.75,-236.29
140.223738,-27.815833,34.43,9791273.64,-198.35,-229.95
140.223408,-27.809003,34.58,9791275.74,-190.83,-222.46
140.223908,-27.801833,34.58,9791279.04,-182.13,-213.82
140.223738,-27.795003,34.60,9791281.34,-174.66,-206.39
140.224408,-27.786832,34.55,9791284.24,-165.72,-197.50
140.224567,-27.780672,34.74,9791285.24,-159.73,-191.54
140.224567,-27.773172,34.66,9791289.04,-150.45,-182.31
140.225067,-27.765832,34.90,9791292.05,-141.47,-173.37
140.225907,-27.759502,37.74,9791285.64,-137.58,-169.48
140.227237,-27.752672,38.06,9791285.34,-132.13,-164.06
140.227067,-27.746172,43.68,9791271.84,-129.79,-161.68
140.226407,-27.738332,34.25,9791296.75,-117.41,-149.49
140.224907,-27.733502,34.16,9791299.35,-111.37,-143.47
140.214567,-27.731332,50.57,9791266.93,-110.16,-141.98
140.208237,-27.729173,50.51,9791269.53,-106.08,-137.89
140.191237,-27.725673,45.91,9791282.64,-99.39,-131.24
140.183067,-27.723333,32.97,9791308.05,-97.50,-129.54
140.174407,-27.721003,32.51,9791302.45,-102.29,-134.32
140.166907,-27.718833,32.39,9791295.45,-107.93,-139.94
140.159237,-27.717173,32.27,9791290.44,-111.95,-143.95
140.150568,-27.715503,38.11,9791270.93,-118.84,-150.73
140.142738,-27.714833,31.93,9791283.34,-118.03,-149.98
140.134408,-27.711173,31.78,9791278.54,-120.41,-152.36
140.127068,-27.709673,32.13,9791274.14,-123.04,-154.96
140.122408,-27.702503,32.05,9791269.13,-122.85,-154.79
140.119738,-27.697003,32.05,9791265.23,-122.65,-154.60
140.117568,-27.689833,31.95,9791260.53,-122.20,-154.18
140.114738,-27.683333,31.92,9791256.13,-121.81,-153.81
140.111908,-27.676003,35.13,9791242.32,-123.89,-155.85
140.108908,-27.669333,34.30,9791238.92,-123.93,-155.94
140.106237,-27.662673,42.68,9791213.70,-127.83,-159.71
139.991909,-27.682174,29.24,9791240.72,-142.08,-173.63
140.066417,-28.475676,23.81,9791745.99,-245.73,-274.08
140.066077,-28.482676,23.31,9791751.09,-246.93,-275.26
140.066747,-28.490006,21.74,9791757.29,-249.36,-277.69
140.066748,-28.497836,22.67,9791758.49,-252.30,-280.59
140.220574,-28.363504,28.41,9791675.75,-221.07,-250.48
140.211074,-28.364174,26.49,9791678.35,-222.77,-252.16
140.203244,-28.364004,28.35,9791672.65,-224.76,-254.08
140.195914,-28.364174,24.56,9791679.55,-225.42,-254.76
140.186745,-28.364334,28.99,9791666.04,-230.45,-259.67
140.178415,-28.364174,28.69,9791663.84,-233.16,-262.34
140.170245,-28.363834,29.01,9791658.94,-237.23,-266.36
140.163245,-28.363334,33.88,9791642.83,-243.49,-272.50
140.154575,-28.362835,32.54,9791638.43,-250.18,-279.17
140.145745,-28.362005,38.68,9791618.72,-257.33,-286.17
140.137415,-28.360675,36.50,9791618.72,-260.62,-289.45
140.129745,-28.360005,26.58,9791636.73,-261.51,-290.46
140.121575,-28.359835,38.90,9791603.91,-270.20,-298.91
140.113415,-28.358675,31.80,9791614.92,-272.21,-300.99
140.105075,-28.358005,31.87,9791611.21,-275.31,-304.05
140.096576,-28.358175,25.17,9791622.82,-276.95,-305.76
140.088576,-28.357505,25.11,9791620.72,-278.70,-307.47
